index, path, x, y, id,Shape,Color, parent, child, type, size
92,18,-337.9348593,3.356916939,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,19,-345.9000446,4.308704552,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,20,-349.971,4.47,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
93,0,-144.412,-98.845,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,1,-147.777495,-101.0254841,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,2,-154.398205,-104.5920235,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,3,-160.8822913,-107.1495566,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,4,-167.2422533,-108.7583616,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,5,-173.4905905,-109.478717,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,6,-179.6398025,-109.3709009,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,7,-188.7051033,-107.7882144,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,8,-200.5618948,-103.3419634,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,9,-212.2471765,-96.66803662,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,10,-229.6722598,-83.535125,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,11,-253.2387168,-62.72849219,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,12,-271.600802,-46.7611958,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,13,-284.3569431,-36.84797217,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,14,-297.6415471,-28.08265869,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,15,-311.5546101,-20.94748193,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,16,-326.1961282,-15.92466846,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,17,-337.7154693,-13.83388617,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,18,-345.6747535,-13.3513045,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
93,19,-349.743,-13.406,Science to Houseflies live for 24 hours,Shape, Science, Science, Houseflies live for 24 hours, link, 
94,0,-144.412,-98.845,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,1,-147.7768742,-101.0351995,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,2,-154.3927157,-104.6779313,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,3,-160.8673148,-107.3839356,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,4,-167.2134317,-109.2094071,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,5,-176.519616,-110.4195413,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,6,-188.5972698,-109.4756728,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,7,-200.3906794,-106.0211778,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,8,-212.001927,-100.505614,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,9,-229.3005488,-89.35117139,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,10,-252.6805762,-71.46071143,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,11,-270.8986042,-57.74627863,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,12,-283.5606018,-49.30501166,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,13,-296.7550115,-41.94957916,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,14,-310.5839153,-36.12953876,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,15,-325.1493953,-32.29444806,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,16,-340.5535334,-30.89386469,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
94,17,-348.602,-31.247,Science to Bats are blind.,Shape, Science, Science, Bats are blind., link, 
95,0,-144.412,-98.845,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,1,-151.0988202,-103.0155116,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,2,-164.0171959,-108.7361198,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,3,-176.4167504,-111.3103754,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,4,-188.4033214,-111.1553195,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,5,-200.0827469,-108.687993,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,6,-211.5608649,-104.3254371,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,7,-228.6321104,-95.1403252,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,8,-251.6770146,-80.15258887,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,9,-269.6361664,-68.68065076,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,10,-282.1290343,-61.70457922,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,11,-295.1614598,-55.75256531,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,12,-308.8392809,-51.24165002,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,13,-323.2683353,-48.58887439,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,14,-338.5544611,-48.21127942,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
95,15,-346.552,-49.006,Science to Blood is blue under the skin,Shape, Science, Science, Blood is blue under the skin, link, 
96,0,-144.412,-98.845,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,1,-151.0924407,-103.0535811,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,2,-163.96181,-109.0666382,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,3,-176.2685372,-112.1948503,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,4,-188.1238713,-112.8229718,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,5,-199.6390613,-111.3357572,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,6,-210.9253564,-108.1179607,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,7,-227.668978,-100.8880754,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,8,-250.2309985,-88.78223315,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,9,-267.8171221,-79.53665549,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,10,-280.0662766,-74.0152106,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,11,-292.8652791,-69.45646469,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,12,-306.3253788,-66.24517215,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,13,-320.5578248,-64.76608737,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,14,-335.6738659,-65.40396475,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
96,15,-343.598,-66.637,Science to Killer brace position,Shape, Science, Science, Killer brace position, link, 
97,0,-144.412,-98.845,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,1,-151.0841267,-103.0912736,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,2,-163.8896273,-109.393883,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,3,-176.0753739,-113.0705659,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,4,-187.7596656,-114.4741109,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,5,-199.0608017,-113.9573065,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,6,-210.0970817,-111.8729414,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,7,-226.413676,-106.5789421,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,8,-248.3462654,-97.32650708,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,9,-265.4461146,-90.28530374,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,10,-277.377543,-86.20413388,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,11,-289.8722104,-83.02492325,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,12,-303.0484162,-81.10046042,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,13,-317.0244596,-80.78353397,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,14,-331.9186399,-82.42693246,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
97,15,-339.747,-84.094,Science to Your eyes will pop out if you sneeze with them open,Shape, Science, Science, Your eyes will pop out if you sneeze with them open, link, 
98,0,-144.412,-98.845,Science to Sharks don't get cancer.,Shape, Science, Science, Sharks don't get cancer., link, 
98,1,-151.0739011,-103.1284911,Science to Sharks don't get cancer.,Shape, Science, Science, Sharks don't get cancer., link, 
98,2,-163.8008482,-109.7170047,Science to Sharks don't get cancer.,Shape, Science, Science, Sharks don't get cancer., link, 
98,3,-175.8377968,-113.9352495,Science to Sharks don't get cancer.,Shape, Science, Science, Sharks don't get cancer., link, 
